id,dt,amount,product,category,db
ad9066f1-d0ad-11ec-9c5f-08c5e1cbfad9,2021-03-27,9.6,Ulei,Food,expenses
ad917fe4-d0ad-11ec-be75-08c5e1cbfad9,2021-03-27,4.9,Cola,Beverages,expenses
ad928640-d0ad-11ec-8147-08c5e1cbfad9,2021-03-27,3.6,Fuzetea,Beverages,expenses
ad936b89-d0ad-11ec-8c69-08c5e1cbfad9,2021-03-27,3.4,Cola,Beverages,expenses
ad948c29-d0ad-11ec-9b80-08c5e1cbfad9,2021-03-27,4.1,Cola,Beverages,expenses
ad95d4f4-d0ad-11ec-8957-08c5e1cbfad9,2021-03-27,4.2,Fuzetea,Beverages,expenses
ad96ed37-d0ad-11ec-b77c-08c5e1cbfad9,2021-03-27,1.4,Punga,Stuff,expenses
ad97ddf4-d0ad-11ec-b499-08c5e1cbfad9,2021-03-27,90.0,Fetita,For house,expenses
ad990709-d0ad-11ec-9972-08c5e1cbfad9,2021-03-27,17.0,Heets,Cigarette,expenses
ad9a7f12-d0ad-11ec-b357-08c5e1cbfad9,2021-03-27,9.0,Dulciuri,Food,expenses
ad9c4e36-d0ad-11ec-bed7-08c5e1cbfad9,2021-03-28,17.0,Heets,Cigarette,expenses
ad9d3832-d0ad-11ec-8877-08c5e1cbfad9,2021-03-28,4.0,Cafea,Beverages,expenses
ad9e8a27-d0ad-11ec-b13a-08c5e1cbfad9,2021-03-28,13.1,Fishfingers,Food,expenses
ad9fba2b-d0ad-11ec-b808-08c5e1cbfad9,2021-03-29,17.0,Heets,Cigarette,expenses
ada11d5d-d0ad-11ec-bbb3-08c5e1cbfad9,2021-03-29,17.0,Profi,For house,expenses
ada20387-d0ad-11ec-892e-08c5e1cbfad9,2021-03-23,9.0,Comision ing,For house,expenses
ada335db-d0ad-11ec-b473-08c5e1cbfad9,2021-03-29,59.0,Netflix,For house,expenses
ada4cf1a-d0ad-11ec-9759-08c5e1cbfad9,2021-03-30,17.0,Heets,Cigarette,expenses
ada62fb2-d0ad-11ec-af1a-08c5e1cbfad9,2021-03-30,15.0,Profi c,For house,expenses
ada73580-d0ad-11ec-be6b-08c5e1cbfad9,2021-03-31,17.0,Heets,Cigarette,expenses
ada8778c-d0ad-11ec-b1ad-08c5e1cbfad9,2021-03-31,30.0,Profi,For house,expenses
adaa17f4-d0ad-11ec-b330-08c5e1cbfad9,2021-04-01,40.0,Fetita,Stuff,expenses
adabb233-d0ad-11ec-975b-08c5e1cbfad9,2021-04-01,17.0,Heets,Cigarette,expenses
adae1020-d0ad-11ec-8c97-08c5e1cbfad9,2021-04-01,18.0,Profi,For house,expenses
adaf412e-d0ad-11ec-9f7b-08c5e1cbfad9,2021-04-02,34.0,Heets,Cigarette,expenses
adb06cf2-d0ad-11ec-8245-08c5e1cbfad9,2021-04-03,30.0,Benzina 5.35,Fuel,expenses
adb19c8d-d0ad-11ec-b5d6-08c5e1cbfad9,2021-04-03,18.0,Profi,For house,expenses
adb3d7af-d0ad-11ec-bc3a-08c5e1cbfad9,2021-04-03,35.0,Cartela vodafone,For house,expenses
adb50bfb-d0ad-11ec-bee1-08c5e1cbfad9,2021-04-04,17.0,Heets,Cigarette,expenses
adb644c8-d0ad-11ec-9a61-08c5e1cbfad9,2021-04-04,4.0,Cafele,Beverages,expenses
adb7b5fe-d0ad-11ec-923f-08c5e1cbfad9,2021-04-05,30.0,Cartela orange,For house,expenses
adb8fb1d-d0ad-11ec-8859-08c5e1cbfad9,2021-04-05,34.0,Heets,Cigarette,expenses
adb9ebab-d0ad-11ec-a953-08c5e1cbfad9,2021-04-05,47.0,Profi,For house,expenses
adbad44b-d0ad-11ec-a20d-08c5e1cbfad9,2021-04-06,24.0,Profi,For house,expenses
adbbcd5b-d0ad-11ec-a83c-08c5e1cbfad9,2021-04-06,50.0,Pizza,Food,expenses
adbd2976-d0ad-11ec-9f7b-08c5e1cbfad9,2021-04-07,34.0,Heets,Cigarette,expenses
adbe3a4f-d0ad-11ec-83cd-08c5e1cbfad9,2021-04-07,5.0,Cafea,Beverages,expenses
adbfaa46-d0ad-11ec-9b8c-08c5e1cbfad9,2021-04-07,20.0,Benzina 5.35,Fuel,expenses
adc0a0d5-d0ad-11ec-b3ec-08c5e1cbfad9,2021-04-07,29.0,Lidl,For house,expenses
adc1a1bf-d0ad-11ec-8e59-08c5e1cbfad9,2021-04-09,34.0,Heets,Cigarette,expenses
adc32e81-d0ad-11ec-be2d-08c5e1cbfad9,2021-04-09,20.0,Profi,For house,expenses
adc468e5-d0ad-11ec-9be7-08c5e1cbfad9,2021-04-11,6.0,Covrigi,Beverages,expenses
adc5e7e8-d0ad-11ec-a715-08c5e1cbfad9,2021-04-11,34.0,Heets,Cigarette,expenses
adc78a29-d0ad-11ec-a48f-08c5e1cbfad9,2021-04-11,26.0,Rds,For house,expenses
adc89bd0-d0ad-11ec-a218-08c5e1cbfad9,2021-04-11,24.0,Profi c,For house,expenses
adc9a9a0-d0ad-11ec-a975-08c5e1cbfad9,2021-04-11,24.0,Profi,For house,expenses
adcab1bb-d0ad-11ec-8fcd-08c5e1cbfad9,2021-04-12,20.0,Profi,For house,expenses
adcbe213-d0ad-11ec-b4dd-08c5e1cbfad9,2021-04-13,50.0,Benzina 5.38 188719km,Fuel,expenses
adcd310d-d0ad-11ec-bfbb-08c5e1cbfad9,2021-04-13,34.0,Heets,Cigarette,expenses
adce74c5-d0ad-11ec-878f-08c5e1cbfad9,2021-04-13,4.0,Cornuri 7 days,Food,expenses
add08a29-d0ad-11ec-89d5-08c5e1cbfad9,2021-04-13,4.9,Cola,Beverages,expenses
add1bf5d-d0ad-11ec-9b34-08c5e1cbfad9,2021-04-14,20.0,Piata c,For house,expenses
add2d5d3-d0ad-11ec-8288-08c5e1cbfad9,2021-04-15,25.0,Benzina 5.41 188801km,Fuel,expenses
add42954-d0ad-11ec-97f8-08c5e1cbfad9,2021-04-15,17.0,Heets,Cigarette,expenses
add534ae-d0ad-11ec-9132-08c5e1cbfad9,2021-04-15,35.0,Profi,For house,expenses
add63989-d0ad-11ec-b6b1-08c5e1cbfad9,2021-04-15,18.0,Cafea,Beverages,expenses
add78ecc-d0ad-11ec-b4b2-08c5e1cbfad9,2021-04-16,24.0,Profi,For house,expenses
add88886-d0ad-11ec-b1e7-08c5e1cbfad9,2021-04-16,17.0,Heets,Cigarette,expenses
add9e060-d0ad-11ec-a72e-08c5e1cbfad9,2021-04-17,4.0,Cafele,Beverages,expenses
addafce2-d0ad-11ec-8f9d-08c5e1cbfad9,2021-04-18,34.0,Heets,Cigarette,expenses
addc2196-d0ad-11ec-a2a8-08c5e1cbfad9,2021-04-18,11.0,Profi,For house,expenses
addd623d-d0ad-11ec-8e13-08c5e1cbfad9,2021-04-21,17.0,Heets,Cigarette,expenses
adde9a49-d0ad-11ec-a6f8-08c5e1cbfad9,2021-04-21,5.0,Cafea,Beverages,expenses
addf9b2c-d0ad-11ec-bdd1-08c5e1cbfad9,2021-04-21,17.0,Heets,Cigarette,expenses
ade0c538-d0ad-11ec-90b8-08c5e1cbfad9,2021-04-21,4.2,Cornuri,Food,expenses
ade23cbd-d0ad-11ec-97a5-08c5e1cbfad9,2021-04-21,4.9,Cola,Beverages,expenses
ade3756c-d0ad-11ec-b9ec-08c5e1cbfad9,2021-04-22,50.0,Benzina 5.45 188849km,Fuel,expenses
ade466af-d0ad-11ec-9859-08c5e1cbfad9,2021-04-19,32.0,Catena,For house,expenses
ade59907-d0ad-11ec-93f4-08c5e1cbfad9,2021-04-23,17.0,Heets,Cigarette,expenses
ade69b92-d0ad-11ec-be09-08c5e1cbfad9,2021-04-23,18.5,Profi,For house,expenses
ade79980-d0ad-11ec-bdbf-08c5e1cbfad9,2021-04-24,34.0,Heets,Cigarette,expenses
ade8f13a-d0ad-11ec-a2be-08c5e1cbfad9,2021-04-24,25.0,Profi,For house,expenses
adea06b1-d0ad-11ec-baaa-08c5e1cbfad9,2021-04-24,122.0,C rest cumparaturi,For house,expenses
adeb3672-d0ad-11ec-bf4d-08c5e1cbfad9,2021-04-22,17.0,Heets,Cigarette,expenses
adec4130-d0ad-11ec-b6b6-08c5e1cbfad9,2021-04-23,9.0,Comision ing,For house,expenses
adedc113-d0ad-11ec-8478-08c5e1cbfad9,2021-04-25,50.0,Rest c,For house,expenses
adeecee1-d0ad-11ec-857c-08c5e1cbfad9,2021-04-25,10.0,Profi,For house,expenses
adeffed1-d0ad-11ec-bc3c-08c5e1cbfad9,2021-04-26,17.0,Heets,Cigarette,expenses
adf1a5ca-d0ad-11ec-9500-08c5e1cbfad9,2021-04-26,2.0,Cafea,Beverages,expenses
adf333af-d0ad-11ec-b445-08c5e1cbfad9,2021-04-26,11.0,Profi,For house,expenses
adf4d4c5-d0ad-11ec-874b-08c5e1cbfad9,2021-04-27,160.0,Golfu pescarilor,Food,expenses
adf5cbf1-d0ad-11ec-9035-08c5e1cbfad9,2021-04-27,34.0,Heets,Cigarette,expenses
adf6a22c-d0ad-11ec-83c0-08c5e1cbfad9,2021-04-27,12.0,Profi,For house,expenses
adf76f88-d0ad-11ec-830e-08c5e1cbfad9,2021-04-28,59.0,Netflix,For house,expenses
adf86c5c-d0ad-11ec-89b3-08c5e1cbfad9,2021-04-29,34.0,Heets,Cigarette,expenses
adf97cfc-d0ad-11ec-a767-08c5e1cbfad9,2021-04-29,16.5,Profi,For house,expenses
adfab75d-d0ad-11ec-aa91-08c5e1cbfad9,2021-04-30,34.0,Heets,Cigarette,expenses
adfbd4e5-d0ad-11ec-a233-08c5e1cbfad9,2021-04-30,18.0,Profi,For house,expenses
adfd9fb3-d0ad-11ec-9eac-08c5e1cbfad9,2021-05-01,35.0,Cartela vodafone alin,For house,expenses
adfee9ab-d0ad-11ec-ba62-08c5e1cbfad9,2021-05-01,20.5,Pallmall,Cigarette,expenses
adffdeb8-d0ad-11ec-b651-08c5e1cbfad9,2021-05-01,33.0,Profi alin,For house,expenses
ae00f5fc-d0ad-11ec-af80-08c5e1cbfad9,2021-05-01,2.0,Cafea,Beverages,expenses
ae020844-d0ad-11ec-a3e3-08c5e1cbfad9,2021-05-02,17.0,Heets,Cigarette,expenses
ae030c86-d0ad-11ec-889e-08c5e1cbfad9,2021-05-02,20.0,Pallmall,Cigarette,expenses
ae045c7e-d0ad-11ec-9f23-08c5e1cbfad9,2021-05-02,2.0,Cafea,Beverages,expenses
ae05bd5b-d0ad-11ec-8952-08c5e1cbfad9,2021-05-03,17.0,Heets,Cigarette,expenses
ae074746-d0ad-11ec-9e47-08c5e1cbfad9,2021-05-03,35.0,Profi alin,For house,expenses
ae086408-d0ad-11ec-a407-08c5e1cbfad9,2021-05-03,20.0,Benzina c,Fuel,expenses
ae09719d-d0ad-11ec-9fb1-08c5e1cbfad9,2021-05-03,20.5,Pallmall,Cigarette,expenses
ae0a6879-d0ad-11ec-b8ab-08c5e1cbfad9,2021-05-03,14.0,Inghetata,Food,expenses
ae0b6f9b-d0ad-11ec-afcb-08c5e1cbfad9,2021-05-03,5.0,Cafea,Beverages,expenses
ae0ca81f-d0ad-11ec-8f96-08c5e1cbfad9,2021-05-05,34.0,Heets,Cigarette,expenses
ae0dac22-d0ad-11ec-ba19-08c5e1cbfad9,2021-05-05,5.0,Cafea,Beverages,expenses
ae0f2378-d0ad-11ec-85cd-08c5e1cbfad9,2021-05-05,2.0,Farmacie,For house,expenses
ae101ed5-d0ad-11ec-bdc8-08c5e1cbfad9,2021-05-05,8.0,Profi,For house,expenses
ae112525-d0ad-11ec-aaeb-08c5e1cbfad9,2021-05-05,20.0,Profi c,For house,expenses
ae124f5f-d0ad-11ec-a4dc-08c5e1cbfad9,2021-05-06,19.0,Inghetata,Food,expenses
ae137093-d0ad-11ec-9648-08c5e1cbfad9,2021-05-06,3.0,Cafea,Beverages,expenses
ae144f74-d0ad-11ec-a784-08c5e1cbfad9,2021-05-06,55.0,Lidl,For house,expenses
ae152f31-d0ad-11ec-94dc-08c5e1cbfad9,2021-05-07,34.0,Heets,Cigarette,expenses
ae1641db-d0ad-11ec-8cbf-08c5e1cbfad9,2021-05-07,30.0,Cartela orange,For house,expenses
ae1757fe-d0ad-11ec-b3ed-08c5e1cbfad9,2021-05-08,10.0,Benzina c,Fuel,expenses
ae18dc9c-d0ad-11ec-bde7-08c5e1cbfad9,2021-05-08,20.0,Piata c,For house,expenses
ae19eef9-d0ad-11ec-ba05-08c5e1cbfad9,2021-05-08,38.0,Profi c,For house,expenses
ae1b2ae4-d0ad-11ec-8f84-08c5e1cbfad9,2021-05-09,34.0,Heets,Cigarette,expenses
ae1c87c8-d0ad-11ec-a234-08c5e1cbfad9,2021-05-10,20.0,Shaorma,Food,expenses
ae1de04c-d0ad-11ec-b911-08c5e1cbfad9,2021-05-10,5.0,Cafea,Beverages,expenses
ae1f30b0-d0ad-11ec-80c6-08c5e1cbfad9,2021-05-10,10.0,Profi c,For house,expenses
ae213b7e-d0ad-11ec-9bd8-08c5e1cbfad9,2021-05-11,34.0,Heets,Cigarette,expenses
ae22630e-d0ad-11ec-ab91-08c5e1cbfad9,2021-05-10,410.0,Intretinere februarie martie,For house,expenses
ae23af63-d0ad-11ec-bd08-08c5e1cbfad9,2021-05-11,24.0,Purici f,For house,expenses
ae24c309-d0ad-11ec-93d0-08c5e1cbfad9,2021-05-11,4.0,Mancare f,For house,expenses
ae25e794-d0ad-11ec-955e-08c5e1cbfad9,2021-05-11,28.0,Rds c,For house,expenses
ae26dc22-d0ad-11ec-a697-08c5e1cbfad9,2021-05-11,45.0,Tuns f,For house,expenses
ae27f824-d0ad-11ec-9a6e-08c5e1cbfad9,2021-05-11,5.0,Cafea,Beverages,expenses
ae295162-d0ad-11ec-9c8b-08c5e1cbfad9,2021-05-12,90.0,Factura curent c,For house,expenses
ae2b424c-d0ad-11ec-a972-08c5e1cbfad9,2021-05-12,72.0,Auchan,For house,expenses
ae2c5c85-d0ad-11ec-becd-08c5e1cbfad9,2021-05-12,92.0,Lidl,For house,expenses
ae2d79af-d0ad-11ec-9399-08c5e1cbfad9,2021-05-12,30.0,Benzina,Fuel,expenses
ae2e7b15-d0ad-11ec-8d6f-08c5e1cbfad9,2021-05-12,17.0,Heets,Cigarette,expenses
ae2fa4c7-d0ad-11ec-b751-08c5e1cbfad9,2021-05-13,17.0,Heets,Cigarette,expenses
ae30eec3-d0ad-11ec-831e-08c5e1cbfad9,2021-05-13,20.0,Pallmall,Cigarette,expenses
ae32079a-d0ad-11ec-87cd-08c5e1cbfad9,2021-05-13,10.0,Dulciuri,Food,expenses
ae33e20d-d0ad-11ec-9007-08c5e1cbfad9,2021-05-14,34.0,Heets,Cigarette,expenses
ae358bb6-d0ad-11ec-983c-08c5e1cbfad9,2021-05-14,2.0,Cafea,Beverages,expenses
ae36b95d-d0ad-11ec-a1a0-08c5e1cbfad9,2021-05-14,10.0,Profi c,For house,expenses
ae37e310-d0ad-11ec-8fec-08c5e1cbfad9,2021-05-15,10.0,Profi c,For house,expenses
ae3b5d08-d0ad-11ec-acea-08c5e1cbfad9,2021-05-16,34.0,Heets,Cigarette,expenses
ae3cbe2e-d0ad-11ec-b2dd-08c5e1cbfad9,2021-05-16,20.5,Pallmall,Cigarette,expenses
ae3e50f4-d0ad-11ec-9215-08c5e1cbfad9,2021-05-17,20.5,Pallmall,Cigarette,expenses
ae3fd441-d0ad-11ec-bd38-08c5e1cbfad9,2021-05-17,6.0,Cornuri,Food,expenses
ae4103f2-d0ad-11ec-8e8b-08c5e1cbfad9,2021-05-18,34.0,Heets,Cigarette,expenses
ae422e6d-d0ad-11ec-bc4a-08c5e1cbfad9,2021-05-18,16.0,C profi,For house,expenses
ae435b91-d0ad-11ec-a6cb-08c5e1cbfad9,2021-05-19,25.0,Profi c,For house,expenses
ae4498e7-d0ad-11ec-9d31-08c5e1cbfad9,2021-05-19,17.0,Heets,Cigarette,expenses
ae45ba0f-d0ad-11ec-b925-08c5e1cbfad9,2021-05-19,21.0,Profi,For house,expenses
ae46da8d-d0ad-11ec-89b2-08c5e1cbfad9,2021-05-20,5.0,Cola,Beverages,expenses
ae47d6e3-d0ad-11ec-bc7a-08c5e1cbfad9,2021-05-21,17.0,Heets,Cigarette,expenses
ae493411-d0ad-11ec-b96a-08c5e1cbfad9,2021-05-21,24.0,Profi,For house,expenses
ae4a29e7-d0ad-11ec-8b51-08c5e1cbfad9,2021-05-22,34.0,Heets,Cigarette,expenses
ae4b71e6-d0ad-11ec-a2fc-08c5e1cbfad9,2021-05-22,3.0,Burn,Beverages,expenses
ae4c8059-d0ad-11ec-b8ea-08c5e1cbfad9,2021-05-22,92.0,Tastatura,For house,expenses
ae4dbe9d-d0ad-11ec-b402-08c5e1cbfad9,2021-05-22,51.0,Kfc,Food,expenses
ae4ed035-d0ad-11ec-b250-08c5e1cbfad9,2021-05-22,25.0,Pepco,For house,expenses
ae4fdf46-d0ad-11ec-b423-08c5e1cbfad9,2021-05-22,40.0,Husa tel c,For house,expenses
ae51c304-d0ad-11ec-ace3-08c5e1cbfad9,2021-05-22,20.5,Pallmall,Cigarette,expenses
ae52d6a8-d0ad-11ec-a868-08c5e1cbfad9,2021-05-23,20.5,Pallmall,Cigarette,expenses
ae5434cb-d0ad-11ec-b624-08c5e1cbfad9,2021-05-23,17.0,Heets,Cigarette,expenses
ae55416b-d0ad-11ec-afa8-08c5e1cbfad9,2021-05-23,14.0,Profi,For house,expenses
ae5668c8-d0ad-11ec-9d74-08c5e1cbfad9,2021-05-25,20.0,Profi c,For house,expenses
ae57f03e-d0ad-11ec-af69-08c5e1cbfad9,2021-05-25,17.0,Placinte sana,Food,expenses
ae596962-d0ad-11ec-bfa3-08c5e1cbfad9,2021-05-25,8.0,Florcom,For house,expenses
ae5a6c5f-d0ad-11ec-bc35-08c5e1cbfad9,2021-05-27,20.0,C profi,For house,expenses
ae5bb532-d0ad-11ec-b7e9-08c5e1cbfad9,2021-09-10,150.0,Dr ureche,For house,expenses
ae5db6fa-d0ad-11ec-9258-08c5e1cbfad9,2021-09-14,640.0,Rmn,For house,expenses
ae5ed121-d0ad-11ec-adf9-08c5e1cbfad9,2021-09-14,105.0,Radiografie,For house,expenses
ae608c01-d0ad-11ec-812f-08c5e1cbfad9,2021-09-14,200.0,Consultatie fiziozone,For house,expenses
ae61aa56-d0ad-11ec-a824-08c5e1cbfad9,2021-09-16,170.0,Fiziozone,For house,expenses
ae6344fa-d0ad-11ec-9f9e-08c5e1cbfad9,2021-09-17,170.0,Fiziozone,For house,expenses
ae64e193-d0ad-11ec-a393-08c5e1cbfad9,2021-09-20,170.0,Fiziozone,For house,expenses
ae660eaa-d0ad-11ec-a115-08c5e1cbfad9,2021-09-20,110.0,Intretinere c 223,For house,expenses
ae6789c8-d0ad-11ec-92bf-08c5e1cbfad9,2021-09-22,170.0,Fiziozone,For house,expenses
ae692ec4-d0ad-11ec-a645-08c5e1cbfad9,2021-09-23,170.0,Fiziozone,For house,expenses
ae6acc29-d0ad-11ec-bf75-08c5e1cbfad9,2021-09-24,145.0,Fiziozone,For house,expenses
ae6c6fe5-d0ad-11ec-84e0-08c5e1cbfad9,2021-09-24,1311.0,Monitor lg,For house,expenses
ae6dff00-d0ad-11ec-91e6-08c5e1cbfad9,2021-09-27,105.0,Fiziozone,For house,expenses
ae6f1b68-d0ad-11ec-8c5a-08c5e1cbfad9,2021-09-28,105.0,Fiziozone,For house,expenses
ae7036f3-d0ad-11ec-b2ad-08c5e1cbfad9,2021-09-29,105.0,Fiziozone,For house,expenses
ae7174af-d0ad-11ec-a521-08c5e1cbfad9,2021-09-30,105.0,Fiziozone,For house,expenses
ae727cef-d0ad-11ec-924d-08c5e1cbfad9,2022-01-01,8.0,Cola lukoil,Beverages,expenses
ae7366eb-d0ad-11ec-b0fb-08c5e1cbfad9,2022-01-02,27.0,Profi,Food,expenses
ae74fbe0-d0ad-11ec-8888-08c5e1cbfad9,2022-01-02,34.0,Heets,Cigarette,expenses
ae75fb24-d0ad-11ec-904c-08c5e1cbfad9,2022-01-03,225.0,Intretinere,For house,expenses
ae778c58-d0ad-11ec-abcf-08c5e1cbfad9,2022-01-04,56.0,Penny cadou roxana,Stuff,expenses
ae789f3c-d0ad-11ec-b9ff-08c5e1cbfad9,2022-01-04,34.0,Heets,Cigarette,expenses
ae7a018b-d0ad-11ec-8dd9-08c5e1cbfad9,2022-01-04,2.5,Cafea,Beverages,expenses
ae7b15cc-d0ad-11ec-9cea-08c5e1cbfad9,2022-01-04,13.0,Cola seminte,Stuff,expenses
ae7cf864-d0ad-11ec-b41a-08c5e1cbfad9,2022-01-05,17.0,Heets,Cigarette,expenses
ae7e2507-d0ad-11ec-8936-08c5e1cbfad9,2022-01-05,33.0,Profi,Food,expenses
ae7fbdc8-d0ad-11ec-99d7-08c5e1cbfad9,2022-01-06,36.0,Cartela vodafone,For house,expenses
ae80ce70-d0ad-11ec-8ea5-08c5e1cbfad9,2022-01-07,34.0,Heets,Cigarette,expenses
ae8281c0-d0ad-11ec-95d3-08c5e1cbfad9,2022-01-07,13.0,Profi,Food,expenses
ae83dbfb-d0ad-11ec-993a-08c5e1cbfad9,2022-01-07,5.0,Seminte,Food,expenses
ae84e91d-d0ad-11ec-a0ae-08c5e1cbfad9,2022-01-08,61.0,Profi,Food,expenses
ae861944-d0ad-11ec-a0eb-08c5e1cbfad9,2022-01-08,17.0,Heets,Cigarette,expenses
ae8723bb-d0ad-11ec-ab01-08c5e1cbfad9,2022-01-08,52.0,Pizza,Food,expenses
ae88247f-d0ad-11ec-af23-08c5e1cbfad9,2022-01-09,30.0,Benzina 6.2,Fuel,expenses
ae8962ba-d0ad-11ec-b77b-08c5e1cbfad9,2022-01-09,70.0,Piata,For house,expenses
ae8ac035-d0ad-11ec-82e1-08c5e1cbfad9,2022-01-10,17.0,Heets,Cigarette,expenses
ae8bb91c-d0ad-11ec-ba11-08c5e1cbfad9,2022-01-10,13.0,Cola seminte,Stuff,expenses
ae8cdd88-d0ad-11ec-b81e-08c5e1cbfad9,2022-01-11,175.0,Heets,Cigarette,expenses
ae8e2560-d0ad-11ec-9342-08c5e1cbfad9,2022-01-11,20.0,Piata,For house,expenses
ae8f0011-d0ad-11ec-93ab-08c5e1cbfad9,2022-01-12,28.0,Rds,For house,expenses
ae8fe713-d0ad-11ec-9fa3-08c5e1cbfad9,2022-01-12,112.0,Curent,For house,expenses
ae90d00c-d0ad-11ec-8c30-08c5e1cbfad9,2022-01-12,7.0,Placinte,Food,expenses
ae91e636-d0ad-11ec-9972-08c5e1cbfad9,2022-01-12,22.0,Profi,Food,expenses
ae9336ee-d0ad-11ec-8650-08c5e1cbfad9,2022-01-13,15.0,C profi,Food,expenses
ae9443af-d0ad-11ec-9147-08c5e1cbfad9,2022-01-13,30.0,Piata,Food,expenses
ae95b46f-d0ad-11ec-a208-08c5e1cbfad9,2022-01-14,23.0,C profi,Food,expenses
ae974295-d0ad-11ec-a05b-08c5e1cbfad9,2022-01-14,6.0,Fuzetea,Beverages,expenses
ae9880d1-d0ad-11ec-ace1-08c5e1cbfad9,2022-01-14,40.0,Sinsay,Stuff,expenses
ae99a5a2-d0ad-11ec-8afa-08c5e1cbfad9,2022-01-15,10.0,Piata,Stuff,expenses
ae9ab3f9-d0ad-11ec-8b2c-08c5e1cbfad9,2022-01-16,22.0,Supeco,Stuff,expenses
ae9c2ab0-d0ad-11ec-bd34-08c5e1cbfad9,2022-01-17,20.0,Food,Food,expenses
ae9d6745-d0ad-11ec-b545-08c5e1cbfad9,2022-01-18,10.0,Bere,Beverages,expenses
ae9e46f1-d0ad-11ec-9ce8-08c5e1cbfad9,2022-01-19,15.0,piata profi c,For house,expenses
ae9f8e59-d0ad-11ec-8ec5-08c5e1cbfad9,2022-01-20,9.0,Piata,Food,expenses
aea06dd2-d0ad-11ec-a781-08c5e1cbfad9,2022-01-20,15.0,Profi c,Food,expenses
aea14082-d0ad-11ec-8cfc-08c5e1cbfad9,2022-01-21,31.0,Shaorma,Food,expenses
aea25ad7-d0ad-11ec-886c-08c5e1cbfad9,2022-01-22,15.0,Profi c,For house,expenses
aea3be86-d0ad-11ec-8035-08c5e1cbfad9,2022-01-23,41.0,Profi,For house,expenses
aea4f194-d0ad-11ec-b087-08c5e1cbfad9,2022-01-25,20.0,C profi,For house,expenses
aea652d1-d0ad-11ec-8a57-08c5e1cbfad9,2022-01-27,8.0,Placinte,Food,expenses
aea7f69d-d0ad-11ec-bed0-08c5e1cbfad9,2022-01-27,35.0,Auchan,For house,expenses
aea8dbb0-d0ad-11ec-870f-08c5e1cbfad9,2022-01-27,24.0,Seminte heets,Stuff,expenses
aeaa084e-d0ad-11ec-9946-08c5e1cbfad9,2022-01-28,30.0,Profi,Stuff,expenses
aeab2ef5-d0ad-11ec-aac4-08c5e1cbfad9,2022-01-28,13.0,Piata iordache,Stuff,expenses
aeacf9f6-d0ad-11ec-a9f4-08c5e1cbfad9,2022-01-29,28.0,Shaorma,Food,expenses
aeadf7e7-d0ad-11ec-918e-08c5e1cbfad9,2022-01-29,13.0,Profi,Food,expenses
aeaf2583-d0ad-11ec-810c-08c5e1cbfad9,2022-01-29,60.0,Netflix,For house,expenses
aeb02353-d0ad-11ec-80a2-08c5e1cbfad9,2022-01-30,45.0,Profi,Stuff,expenses
aeb125e7-d0ad-11ec-ad57-08c5e1cbfad9,2022-01-30,17.0,Heets,Cigarette,expenses
aeb211f9-d0ad-11ec-8504-08c5e1cbfad9,2022-01-30,7.0,Seminte,Food,expenses
aeb38e67-d0ad-11ec-9589-08c5e1cbfad9,2022-01-31,120.0,Baterie externa,For house,expenses
aeb49613-d0ad-11ec-95e0-08c5e1cbfad9,2022-01-31,25.0,Curier laptop,For house,expenses
aeb62939-d0ad-11ec-b826-08c5e1cbfad9,2022-02-01,43.0,Profi piata,Food,expenses
aeb76bf7-d0ad-11ec-ac21-08c5e1cbfad9,2022-02-01,34.0,Heets,Cigarette,expenses
aeb86209-d0ad-11ec-8f3c-08c5e1cbfad9,2022-02-01,240.0,Husa laptop macbook air,Stuff,expenses
aeb9842e-d0ad-11ec-a994-08c5e1cbfad9,2022-02-01,30.0,Rds consu,For house,expenses
aeba7771-d0ad-11ec-998d-08c5e1cbfad9,2022-02-01,65.0,Husa tel a50,Stuff,expenses
aebb8606-d0ad-11ec-a966-08c5e1cbfad9,2022-02-01,55.0,Paste san marco,Food,expenses
aebdbf82-d0ad-11ec-b1e4-08c5e1cbfad9,2022-02-02,17.0,Heets,Cigarette,expenses
aebefaa9-d0ad-11ec-b9e8-08c5e1cbfad9,2022-02-02,23.0,Profi c,Food,expenses
aec067c1-d0ad-11ec-bad7-08c5e1cbfad9,2022-02-02,17.0,Heets,Cigarette,expenses
aec1ae4e-d0ad-11ec-9973-08c5e1cbfad9,2022-02-02,10.0,Fuzetea orez,For house,expenses
aec2d5a4-d0ad-11ec-adce-08c5e1cbfad9,2022-02-03,36.0,Cartela vodafone,For house,expenses
aec449b2-d0ad-11ec-9478-08c5e1cbfad9,2022-02-03,4.0,Placinta,Food,expenses
aec54cfe-d0ad-11ec-9d6e-08c5e1cbfad9,2022-02-03,15.0,Dulciuri,Food,expenses
aec655e2-d0ad-11ec-8c96-08c5e1cbfad9,2022-02-03,17.0,Heets,Cigarette,expenses
aec76e97-d0ad-11ec-ae85-08c5e1cbfad9,2022-02-03,18.0,Florcom,Food,expenses
aec8a89f-d0ad-11ec-a704-08c5e1cbfad9,2022-02-04,17.0,Heets,Cigarette,expenses
aec9b4c6-d0ad-11ec-92f7-08c5e1cbfad9,2022-02-04,4.0,Cornuri,Food,expenses
aecad338-d0ad-11ec-b5c8-08c5e1cbfad9,2022-02-04,15.0,Profi c,For house,expenses
